workload,assignment_method,k,algorithm,algorithm_label,setting,num_instances,mean_selected,min_selected,max_selected,ci95_selected,mean_fairness,min_fairness,max_fairness,ci95_fairness,mean_fraction_opt,min_fraction_opt,max_fraction_opt,ci95_fraction_opt,mean_inverse_ratio,min_inverse_ratio,max_inverse_ratio,ci95_inverse_ratio,mean_delta,min_delta,max_delta,offline_fairness_ratio,offline_approximation_ratio,online_fairness_ratio,online_approximation_ratio
LANL-CM5-1994,exponential,4,offline_deterministic,Offline Deterministic,offline,1,54942.0,54942.0,54942.0,0.0,1.5712314591238359,1.5712314591238359,1.5712314591238359,0.0,0.9291730086250635,0.9291730086250635,0.9291730086250635,0.0,1.0762258381566014,1.0762258381566014,1.0762258381566014,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,exponential,4,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,1.5453774385072094,1.5453774385072094,1.5453774385072094,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,exponential,4,offline_randomized,Offline Randomized,offline,1,54832.889,53573.0,56563.0,0.0,1.5682639834146186,1.2927825157555848,1.5682639834146186,nan,0.9273277354980551,0.9060206325046508,0.956587180788094,0.0,1.0783674009954134,1.0453830242384599,1.1037276239896963,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,exponential,4,online_randomized_fair,Online Randomized Fair Algorithm,online,1,1435.969,1.0,6004.0,0.0,59.41685285805569,48.29348415728928,59.41685285805569,nan,0.024284948418738374,1.691188905800778e-05,0.10153898190427871,0.0,41.17776915796929,9.848434377081945,59130.0,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,exponential,5,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,20.320047981905617,14.415283035811344,20.320047981905617,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,exponential,5,offline_deterministic,Offline Deterministic,offline,1,54453.0,54453.0,54453.0,0.0,1.6955079891468194,1.6955079891468194,1.6955079891468194,0.0,0.9209030948756977,0.9209030948756977,0.9209030948756977,0.0,1.0858905845407967,1.0858905845407967,1.0858905845407967,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,exponential,5,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,1.663905325443787,1.663905325443787,1.663905325443787,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,exponential,5,offline_randomized,Offline Randomized,offline,1,54545.467,53447.0,56404.0,0.0,1.6925443781283782,1.3100823075317276,1.6925443781283782,nan,0.9224668865212244,0.9038897344833418,0.9538981904278708,0.0,1.0840497524753065,1.0483299056804483,1.1063296349654799,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,exponential,5,online_randomized_fair,Online Randomized Fair Algorithm,online,1,1139.046,1.0,5661.0,0.0,74.23834415755847,65.77911588554865,74.23834415755847,nan,0.01926341958396753,1.691188905800778e-05,0.09573820395738204,0.0,51.911863085424116,10.445151033386328,59130.0,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,exponential,6,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,21.835421351989485,14.52535434579926,21.835421351989485,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
