input_file,k,alpha,r,algorithm,algorithm_type,runs,selected,min_selected,max_selected,fairness,min_fairness,max_fairness,fraction_opt,min_fraction_opt,max_fraction_opt,inverse_ratio,min_inverse_ratio,max_inverse_ratio,delta,opt_by_group,selected_by_group,num_levels
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_6groups.csv,6,,,online_randomized_fair,randomized,1000,169.059,0,739,102.09554457342067,62.14528944381385,102.09554457342067,0.014949067114687417,0.0,0.06534618445485896,66.89380630430796,15.303112313937755,inf,62643.0,"{""1"": 2647, ""2"": 2568, ""3"": 2665, ""4"": 2625, ""5"": 2380, ""6"": 1314}","{""1"": 30.848, ""2"": 28.689, ""3"": 26.103, ""4"": 31.754, ""5"": 30.521, ""6"": 21.144}",16
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_6groups.csv,6,,,crs,randomized,1000,942.623,9,2934,16.283747725064657,10.871543693015406,16.283747725064657,0.0833515783888938,0.0007958263330091078,0.25943938456096916,11.997373287093566,3.854464894342195,1256.5555555555557,62643.0,"{""1"": 2647, ""2"": 2568, ""3"": 2665, ""4"": 2625, ""5"": 2380, ""6"": 1314}","{""1"": 169.714, ""2"": 161.89, ""3"": 172.432, ""4"": 171.563, ""5"": 146.158, ""6"": 120.866}",16
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_greedy,deterministic,1,11309,11309,11309,559.5,559.5,559.5,1.0,1.0,1.0,1.0,1.0,1.0,62643.0,"{""1"": 2272, ""2"": 2169, ""3"": 2316, ""4"": 2239, ""5"": 2254, ""6"": 1952, ""7"": 1119}","{""1"": 2245, ""2"": 2091, ""3"": 2287, ""4"": 2223, ""5"": 2225, ""6"": 236, ""7"": 2}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_7groups.csv,7,1.0,7,offline_deterministic,deterministic,1,10770,10770,10770,7.037735849056604,7.037735849056604,7.037735849056604,0.9523388451675656,0.9523388451675656,0.9523388451675656,1.050046425255339,1.050046425255339,1.050046425255339,62643.0,"{""1"": 2272, ""2"": 2169, ""3"": 2316, ""4"": 2239, ""5"": 2254, ""6"": 1952, ""7"": 1119}","{""1"": 2247, ""2"": 1793, ""3"": 2243, ""4"": 2227, ""5"": 1682, ""6"": 419, ""7"": 159}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_randomized,randomized,1000,10618.277,6751,11309,7.572015347033786,1.0997047775683644,7.572015347033786,0.93892271642055,0.596958174904943,1.0,1.0650503843514347,1.0,1.6751592356687899,62643.0,"{""1"": 2272, ""2"": 2169, ""3"": 2316, ""4"": 2239, ""5"": 2254, ""6"": 1952, ""7"": 1119}","{""1"": 2040.308, ""2"": 1905.327, ""3"": 2062.516, ""4"": 2004.331, ""5"": 2049.641, ""6"": 408.373, ""7"": 147.781}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_7groups.csv,7,,,online_randomized_fair,randomized,1000,144.019,0,682,128.26761187416923,70.4438149197356,128.26761187416923,0.012734901405959854,0.0,0.06030595101246795,78.52436136898604,16.582111436950147,inf,62643.0,"{""1"": 2272, ""2"": 2169, ""3"": 2316, ""4"": 2239, ""5"": 2254, ""6"": 1952, ""7"": 1119}","{""1"": 23.212, ""2"": 22.498, ""3"": 18.056, ""4"": 21.729, ""5"": 24.204, ""6"": 18.435, ""7"": 15.885}",16
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_7groups.csv,7,,,crs,randomized,1000,942.623,9,2934,16.99919010006183,10.704855929284813,16.99919010006183,0.0833515783888938,0.0007958263330091078,0.25943938456096916,11.997373287093566,3.854464894342195,1256.5555555555557,62643.0,"{""1"": 2272, ""2"": 2169, ""3"": 2316, ""4"": 2239, ""5"": 2254, ""6"": 1952, ""7"": 1119}","{""1"": 145.706, ""2"": 136.765, ""3"": 148.116, ""4"": 145.343, ""5"": 147.332, ""6"": 114.829, ""7"": 104.532}",16
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_greedy,deterministic,1,11309,11309,11309,inf,inf,inf,1.0,1.0,1.0,1.0,1.0,1.0,62643.0,"{""1"": 1981, ""2"": 1892, ""3"": 2019, ""4"": 1988, ""5"": 1978, ""6"": 1894, ""7"": 1746, ""8"": 973}","{""1"": 1955, ""2"": 1834, ""3"": 1981, ""4"": 1969, ""5"": 1963, ""6"": 1491, ""7"": 116, ""8"": 0}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_8groups.csv,8,1.0,8,offline_deterministic,deterministic,1,10542,10542,10542,7.975409836065574,7.975409836065574,7.975409836065574,0.9321779113980015,0.9321779113980015,0.9321779113980015,1.0727565926769114,1.0727565926769114,1.0727565926769114,62643.0,"{""1"": 1981, ""2"": 1892, ""3"": 2019, ""4"": 1988, ""5"": 1978, ""6"": 1894, ""7"": 1746, ""8"": 973}","{""1"": 1957, ""2"": 1547, ""3"": 1220, ""4"": 1971, ""5"": 1963, ""6"": 1475, ""7"": 287, ""8"": 122}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\NASA-iPSC-1993\NASA-iPSC-1993-3.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_randomized,randomized,1000,10572.51,6541,11309,7.8125,1.1066700086832753,7.8125,0.9348757626669024,0.5783888938013971,1.0,1.069660846856612,1.0,1.7289405289711053,62643.0,"{""1"": 1981, ""2"": 1892, ""3"": 2019, ""4"": 1988, ""5"": 1978, ""6"": 1894, ""7"": 1746, ""8"": 973}","{""1"": 1759.471, ""2"": 1648.946, ""3"": 1796.223, ""4"": 1778.918, ""5"": 1787.344, ""6"": 1387.752, ""7"": 289.312, ""8"": 124.544}",
