input_file,k,alpha,r,algorithm,algorithm_type,runs,selected,min_selected,max_selected,fairness,min_fairness,max_fairness,fraction_opt,min_fraction_opt,max_fraction_opt,inverse_ratio,min_inverse_ratio,max_inverse_ratio,delta,opt_by_group,selected_by_group,num_levels
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_greedy,deterministic,1,20905,20905,20905,inf,inf,inf,1.0,1.0,1.0,1.0,1.0,1.0,71998.0,"{""1"": 7901, ""2"": 7274, ""3"": 7116, ""4"": 4979, ""5"": 2684, ""6"": 1223, ""7"": 536}","{""1"": 7872, ""2"": 7240, ""3"": 5726, ""4"": 67, ""5"": 0, ""6"": 0, ""7"": 0}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_7groups.csv,7,1.0,7,offline_deterministic,deterministic,1,15118,15118,15118,7.052631578947368,7.052631578947368,7.052631578947368,0.7231762736187515,0.7231762736187515,0.7231762736187515,1.382788728667813,1.382788728667813,1.382788728667813,71998.0,"{""1"": 7901, ""2"": 7274, ""3"": 7116, ""4"": 4979, ""5"": 2684, ""6"": 1223, ""7"": 536}","{""1"": 5564, ""2"": 4589, ""3"": 3597, ""4"": 734, ""5"": 383, ""6"": 175, ""7"": 76}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_randomized,randomized,1000,15352.165,5809,20905,8.0,1.4896213896033683,8.0,0.7343776608466874,0.2778761061946903,1.0,1.361697193848555,1.0,3.5987261146496814,71998.0,"{""1"": 7901, ""2"": 7274, ""3"": 7116, ""4"": 4979, ""5"": 2684, ""6"": 1223, ""7"": 536}","{""1"": 5027.036, ""2"": 4883.12, ""3"": 4055.814, ""4"": 765.872, ""5"": 397.232, ""6"": 152.875, ""7"": 70.216}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_7groups.csv,7,,,online_randomized_fair,randomized,1000,298.267,0,2609,136.35318464014716,55.66935226910647,136.35318464014716,0.014267734991628797,0.0,0.12480267878497966,70.08820955720881,8.012648524338827,inf,71998.0,"{""1"": 7901, ""2"": 7274, ""3"": 7116, ""4"": 4979, ""5"": 2684, ""6"": 1223, ""7"": 536}","{""1"": 62.517, ""2"": 62.21, ""3"": 52.188, ""4"": 52.39, ""5"": 38.557, ""6"": 21.969, ""7"": 8.436}",17
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_7groups.csv,7,,,crs,randomized,1000,1889.251,12,7044,18.54327415433445,12.040885094911827,18.54327415433445,0.09037316431475724,0.0005740253527864147,0.33695288208562546,11.065231671175509,2.9677739920499717,1742.0833333333333,71998.0,"{""1"": 7901, ""2"": 7274, ""3"": 7116, ""4"": 4979, ""5"": 2684, ""6"": 1223, ""7"": 536}","{""1"": 456.364, ""2"": 424.403, ""3"": 383.751, ""4"": 287.348, ""5"": 202.116, ""6"": 90.754, ""7"": 44.515}",17
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_greedy,deterministic,1,20905,20905,20905,inf,inf,inf,1.0,1.0,1.0,1.0,1.0,1.0,71998.0,"{""1"": 6986, ""2"": 6148, ""3"": 6250, ""4"": 5833, ""5"": 3638, ""6"": 2022, ""7"": 990, ""8"": 479}","{""1"": 6961, ""2"": 6117, ""3"": 6219, ""4"": 1603, ""5"": 5, ""6"": 0, ""7"": 0, ""8"": 0}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_8groups.csv,8,1.0,8,offline_deterministic,deterministic,1,15370,15370,15370,7.992094861660079,7.992094861660079,7.992094861660079,0.7352308060272662,0.7352308060272662,0.7352308060272662,1.360117111255693,1.360117111255693,1.360117111255693,71998.0,"{""1"": 6986, ""2"": 6148, ""3"": 6250, ""4"": 5833, ""5"": 3638, ""6"": 2022, ""7"": 990, ""8"": 479}","{""1"": 5002, ""2"": 3245, ""3"": 4665, ""4"": 1565, ""5"": 456, ""6"": 253, ""7"": 124, ""8"": 60}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_randomized,randomized,1000,15114.635,5771,20905,8.264462809917354,1.5130916390119717,8.264462809917354,0.723015307342741,0.27605835924419997,1.0,1.383096581558205,1.0,3.622422457113152,71998.0,"{""1"": 6986, ""2"": 6148, ""3"": 6250, ""4"": 5833, ""5"": 3638, ""6"": 2022, ""7"": 990, ""8"": 479}","{""1"": 4465.76, ""2"": 4063.204, ""3"": 4102.429, ""4"": 1595.117, ""5"": 456.295, ""6"": 250.728, ""7"": 119.79, ""8"": 61.312}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_8groups.csv,8,,,online_randomized_fair,randomized,1000,280.055,0,2281,167.03637384076757,62.31510039655064,167.03637384076757,0.013396555847883282,0.0,0.10911265247548434,74.64605166842227,9.164839982463832,inf,71998.0,"{""1"": 6986, ""2"": 6148, ""3"": 6250, ""4"": 5833, ""5"": 3638, ""6"": 2022, ""7"": 990, ""8"": 479}","{""1"": 54.795, ""2"": 59.931, ""3"": 37.417, ""4"": 49.716, ""5"": 29.141, ""6"": 26.064, ""7"": 15.887, ""8"": 7.104}",17
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_8groups.csv,8,,,crs,randomized,1000,1889.251,12,7044,19.772010047014877,12.77231154840946,19.772010047014877,0.09037316431475724,0.0005740253527864147,0.33695288208562546,11.065231671175509,2.9677739920499717,1742.0833333333333,71998.0,"{""1"": 6986, ""2"": 6148, ""3"": 6250, ""4"": 5833, ""5"": 3638, ""6"": 2022, ""7"": 990, ""8"": 479}","{""1"": 402.49, ""2"": 357.468, ""3"": 357.328, ""4"": 295.013, ""5"": 225.617, ""6"": 147.158, ""7"": 66.674, ""8"": 37.503}",17
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_9groups.csv,9,,,offline_greedy,deterministic,1,20905,20905,20905,inf,inf,inf,1.0,1.0,1.0,1.0,1.0,1.0,71998.0,"{""1"": 6239, ""2"": 5600, ""3"": 5587, ""4"": 5753, ""5"": 4190, ""6"": 2788, ""7"": 1561, ""8"": 851, ""9"": 433}","{""1"": 6215, ""2"": 5571, ""3"": 5563, ""4"": 3514, ""5"": 42, ""6"": 0, ""7"": 0, ""8"": 0, ""9"": 0}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_9groups.csv,9,1.0,9,offline_deterministic,deterministic,1,15225,15225,15225,9.053191489361701,9.053191489361701,9.053191489361701,0.7282946663477637,0.7282946663477637,0.7282946663477637,1.373070607553366,1.373070607553366,1.373070607553366,71998.0,"{""1"": 6239, ""2"": 5600, ""3"": 5587, ""4"": 5753, ""5"": 4190, ""6"": 2788, ""7"": 1561, ""8"": 851, ""9"": 433}","{""1"": 5027, ""2"": 2404, ""3"": 4681, ""4"": 1997, ""5"": 491, ""6"": 310, ""7"": 173, ""8"": 94, ""9"": 48}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_9groups.csv,9,,,offline_randomized,randomized,1000,15108.928,5939,20905,9.433962264150942,1.4899191118194028,9.433962264150942,0.722742310452045,0.28409471418320975,1.0,1.3836190098993124,1.0,3.5199528540158274,71998.0,"{""1"": 6239, ""2"": 5600, ""3"": 5587, ""4"": 5753, ""5"": 4190, ""6"": 2788, ""7"": 1561, ""8"": 851, ""9"": 433}","{""1"": 3983.945, ""2"": 3678.683, ""3"": 3749.868, ""4"": 2618.582, ""5"": 465.359, ""6"": 295.528, ""7"": 165.466, ""8"": 101.269, ""9"": 50.228}",
C:\Users\zwhsh\OneDrive\Desktop\Fair\interval-fairness\temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_containment_quantile_9groups.csv,9,,,online_randomized_fair,randomized,1000,244.489,0,2021,203.3336972740838,72.1492157693938,203.3336972740838,0.01169524037311648,0.0,0.09667543649844534,85.50486933972489,10.343889163780307,inf,71998.0,"{""1"": 6239, ""2"": 5600, ""3"": 5587, ""4"": 5753, ""5"": 4190, ""6"": 2788, ""7"": 1561, ""8"": 851, ""9"": 433}","{""1"": 40.756, ""2"": 41.043, ""3"": 27.477, ""4"": 43.114, ""5"": 25.489, ""6"": 30.826, ""7"": 19.78, ""8"": 11.795, ""9"": 4.209}",17
