input_file,k,alpha,r,algorithm,algorithm_type,runs,selected,fairness,fraction_opt,inverse_ratio,delta,num_levels
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_10groups.csv,10,,,simple_online_greedy,deterministic,1,17653,6.405940594059406,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_10groups.csv,10,,,online_randomized,randomized,100,622.01,333.04747320061256,0.010519364112971418,95.06278034115208,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_10groups.csv,10,,,online_randomized_level_greedy,randomized,100,4803.0,25.474718079301567,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,,,offline_greedy,deterministic,1,59130,3.261881188118812,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,1.0,2,offline_deterministic,deterministic,1,53467,1.9776888444222112,0.9042279722645019,1.1059157985299344,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,,,offline_randomized,randomized,100,51058.7,1.6372830394970617,0.8634990698461018,1.1580788386700014,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,,,simple_online_greedy,deterministic,1,17653,5.8792020279951505,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,,,online_randomized,randomized,100,2949.4,26.32469859004792,0.04987992558768815,20.048145385502135,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_2groups.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,17.029278150410075,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,,,offline_greedy,deterministic,1,59130,1007.4,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,1.0,3,offline_deterministic,deterministic,1,50595,2.9928698752228162,0.8556570268899036,1.1686925585532166,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,,,offline_randomized,randomized,100,50479.04,3.6999900834095443,0.8536959242347371,1.1713772686643802,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,,,simple_online_greedy,deterministic,1,17653,5.813056379821958,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,,,online_randomized,randomized,100,2011.69,43.50601242377614,0.03402147809910367,29.393196764909106,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_3groups.csv,3,,,online_randomized_level_greedy,randomized,100,4803.0,17.014234016887816,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,1.0,4,offline_deterministic,deterministic,1,50627,3.9988623435722412,0.8561982073397598,1.1679538586129932,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,,,offline_randomized,randomized,100,49420.84,4.3478260869565215,0.8357997632335531,1.196458821824963,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,,,simple_online_greedy,deterministic,1,17653,5.880017263703064,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,,,online_randomized,randomized,100,1526.65,66.04685889003449,0.025818535430407578,38.73186388497691,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_4groups.csv,4,,,online_randomized_level_greedy,randomized,100,4802.999999999999,17.243932538050185,0.08122780314561134,12.311055590256093,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,1.0,5,offline_deterministic,deterministic,1,49419,5.0,0.8357686453576865,1.1965033691495175,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,,,offline_randomized,randomized,100,49097.03,5.263157894736842,0.8303235244376796,1.2043498354177433,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,,,simple_online_greedy,deterministic,1,17653,6.253231492361927,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,,,online_randomized,randomized,100,1226.1900000000003,96.18182639736116,0.020737189244038563,48.222542999045814,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_5groups.csv,5,,,online_randomized_level_greedy,randomized,100,4803.0,18.051828061067358,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,1.0,6,offline_deterministic,deterministic,1,49339,6.0,0.8344156942330458,1.1984434220393603,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,,,offline_randomized,randomized,100,51482.47,11.11111111111111,0.8706658210722138,1.148546291582358,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,,,simple_online_greedy,deterministic,1,17653,6.012637179913535,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,,,online_randomized,randomized,100,1058.35,116.12903225806453,0.017898697784542533,55.86998629942836,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_6groups.csv,6,,,online_randomized_level_greedy,randomized,100,4802.999999999999,19.856699907818655,0.08122780314561134,12.311055590256093,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,1.0,7,offline_deterministic,deterministic,1,49426,7.005390835579515,0.8358870285810925,1.1963339133249706,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,,,offline_randomized,randomized,100,52020.04,12.5,0.879757145273127,1.1366773266610328,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,,,simple_online_greedy,deterministic,1,17653,6.837229819144244,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,,,online_randomized,randomized,100,896.39,1514.2857142857142,0.015159648232707594,65.96459130512389,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_7groups.csv,7,,,online_randomized_level_greedy,randomized,100,4803.000000000001,20.89172315854345,0.08122780314561139,12.311055590256087,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,1.0,8,offline_deterministic,deterministic,1,50540,8.00238663484487,0.8547268729917131,1.1699643846458252,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,,,offline_randomized,randomized,100,50589.54000000001,11.11111111111111,0.855564687975647,1.1688186925597661,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,,,simple_online_greedy,deterministic,1,17653,6.168886774500476,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,,,online_randomized,randomized,100,768.1799999999998,207.2338489535942,0.012991374936580414,76.97414668437087,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_8groups.csv,8,,,online_randomized_level_greedy,randomized,100,4803.0,21.811680572109655,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,,,offline_greedy,deterministic,1,59130,inf,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,1.0,9,offline_deterministic,deterministic,1,49999,9.0046875,0.845577541011331,1.1826236524730496,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,,,offline_randomized,randomized,100,49950.26,12.373123442533277,0.8447532555386437,1.183777621978344,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,,,simple_online_greedy,deterministic,1,17653,7.078488372093023,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,,,online_randomized,randomized,100,678.16,327.5796866558617,0.011468966683578555,87.19181314144156,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_containment_quantile_9groups.csv,9,,,online_randomized_level_greedy,randomized,100,4803.0,24.072486475300796,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,,,offline_greedy,deterministic,1,59130,2.0120481927710845,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,1.0,10,offline_deterministic,deterministic,1,55533,2.0217917675544794,0.9391679350583461,1.0647722975528064,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,,,offline_randomized,randomized,100,55385.560000000005,2.0757718888281214,0.9366744461356334,1.0676067913730583,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,,,simple_online_greedy,deterministic,1,17653,7.455357142857143,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,,,online_randomized,randomized,100,750.25,291.98943661971833,0.012688144765770336,78.81372875708097,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed42.csv,10,,,online_randomized_level_greedy,randomized,100,4803.000000000001,24.755532681420483,0.08122780314561139,12.311055590256087,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,,,offline_greedy,deterministic,1,59130,1.9871794871794872,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,1.0,10,offline_deterministic,deterministic,1,55140,2.03056768558952,0.9325215626585489,1.072361262241567,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,,,offline_randomized,randomized,100,55333.05999999999,2.0294156155894036,0.9357865719600877,1.0686197365553254,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,,,simple_online_greedy,deterministic,1,17653,7.153846153846154,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,,,online_randomized,randomized,100,748.6800000000001,300.7400555041628,0.012661593099949265,78.97900304535983,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed43.csv,10,,,online_randomized_level_greedy,randomized,100,4803.0,23.984232868405098,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,,,offline_greedy,deterministic,1,59130,2.016949152542373,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,1.0,10,offline_deterministic,deterministic,1,55319,2.0267639902676398,0.9355487907999324,1.0688913393228365,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,,,offline_randomized,randomized,100,55388.66,2.0698223381786556,0.9367268729917132,1.0675470394120383,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,,,simple_online_greedy,deterministic,1,17653,7.0,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,,,online_randomized,randomized,100,751.3900000000002,290.24604569420035,0.01270742431929647,78.69415350217595,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed44.csv,10,,,online_randomized_level_greedy,randomized,100,4803.000000000001,24.53617810760668,0.08122780314561139,12.311055590256087,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,,,offline_greedy,deterministic,1,59130,1.9496951219512195,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,1.0,10,offline_deterministic,deterministic,1,55736,1.9829457364341085,0.9426010485371216,1.060894215587771,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,,,offline_randomized,randomized,100,55493.920000000006,2.025727221498941,0.9385070184339591,1.0655221328750968,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,,,simple_online_greedy,deterministic,1,17653,6.996644295302014,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,,,online_randomized,randomized,100,752.3700000000002,285.3571428571429,0.012723997970573317,78.59165038478406,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed45.csv,10,,,online_randomized_level_greedy,randomized,100,4803.000000000001,24.902647975077883,0.08122780314561139,12.311055590256087,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,,,offline_greedy,deterministic,1,59130,2.0433673469387754,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,1.0,10,offline_deterministic,deterministic,1,55603,2.0538461538461537,0.9403517672924065,1.063431829217848,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,,,offline_randomized,randomized,100,55417.71000000001,2.0827916168287484,0.9372181633688484,1.0669874305524352,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,,,simple_online_greedy,deterministic,1,17653,6.98941798941799,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,,,online_randomized,randomized,100,748.07,282.5145711906744,0.01265127684762388,79.04340502894114,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_10groups_seed46.csv,10,,,online_randomized_level_greedy,randomized,100,4802.999999999998,24.615857406269207,0.08122780314561133,12.311055590256094,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,,,offline_greedy,deterministic,1,59130,1.2221419867310557,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,1.0,2,offline_deterministic,deterministic,1,56772,1.219170681194003,0.9601217656012176,1.0415345592897907,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,,,offline_randomized,randomized,100,56788.3,1.2635405171468501,0.9603974293928632,1.0412356066302388,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,,,simple_online_greedy,deterministic,1,17653,4.120986151270735,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,,,online_randomized,randomized,100,2996.65,27.86937548886419,0.050679012345679016,19.732034104750305,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed42.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,14.974010174740101,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,,,offline_greedy,deterministic,1,59130,1.221991888237945,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,1.0,2,offline_deterministic,deterministic,1,56713,1.2182586036481264,0.9591239641467952,1.0426180946167545,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,,,offline_randomized,randomized,100,56799.950000000004,1.2633452371800695,0.960594452900389,1.041022043153207,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,,,simple_online_greedy,deterministic,1,17653,4.0363203334325695,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,,,online_randomized,randomized,100,2994.7799999999997,27.78307154786422,0.050647387113140534,19.744355178009737,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed43.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,14.978732806717119,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,,,offline_greedy,deterministic,1,59130,1.2238940445085142,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,1.0,2,offline_deterministic,deterministic,1,56724,1.218842530282638,0.9593099949264333,1.0424159086101121,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,,,offline_randomized,randomized,100,56763.850000000006,1.2637425254848695,0.959983933705395,1.0416841000037875,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,,,simple_online_greedy,deterministic,1,17653,4.124487627144375,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,,,online_randomized,randomized,100,2994.95,27.709442506578544,0.050650262134280394,19.743234444648493,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed44.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,14.995280857945545,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,,,offline_greedy,deterministic,1,59130,1.222327812471717,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,1.0,2,offline_deterministic,deterministic,1,56890,1.214632610846299,0.9621173685100626,1.0393742309720513,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,,,offline_randomized,randomized,100,56898.350000000006,1.2622670430117577,0.962258582783697,1.03922169975052,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,,,simple_online_greedy,deterministic,1,17653,4.178035576179428,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,,,online_randomized,randomized,100,2998.98,27.909115331363267,0.05071841704718417,19.716703679250944,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed45.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,15.124756422603982,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,,,offline_greedy,deterministic,1,59130,1.2214125056230318,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,1.0,2,offline_deterministic,deterministic,1,56794,1.2489420423183073,0.9604938271604938,1.0411311053984575,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,,,offline_randomized,randomized,100,56859.2,1.2609043942648168,0.9615964823270758,1.0399372485015619,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,,,simple_online_greedy,deterministic,1,17653,4.020731526728861,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,,,online_randomized,randomized,100,3004.1400000000003,27.720265441551813,0.050805682394723495,19.682837683996084,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_2groups_seed46.csv,2,,,online_randomized_level_greedy,randomized,100,4803.0,15.010642120684414,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,,,offline_greedy,deterministic,1,59130,1.4041013268998794,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,1.0,3,offline_deterministic,deterministic,1,55529,1.425664217071792,0.9391002875021139,1.0648489978209583,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,,,offline_randomized,randomized,100,55640.26,1.481395911182816,0.940981904278708,1.0627196925391793,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,,,simple_online_greedy,deterministic,1,17653,4.667489204194942,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,,,online_randomized,randomized,100,2308.22,51.14408355020786,0.03903636056147471,25.61714221348052,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed42.csv,3,,,online_randomized_level_greedy,randomized,100,4803.0,17.12190816719093,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,,,offline_greedy,deterministic,1,59130,1.4007514662756597,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,1.0,3,offline_deterministic,deterministic,1,55685,1.3987005856515373,0.9417385421951632,1.061865852563527,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,,,offline_randomized,randomized,100,55626.159999999996,1.4827324960445916,0.9407434466429899,1.0629890684526848,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,,,simple_online_greedy,deterministic,1,17653,4.596992481203007,0.29854557754101135,3.3495723106554127,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,,,online_randomized,randomized,100,2307.91,51.00610671738912,0.03903111787586673,25.620583124991878,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed43.csv,3,,,online_randomized_level_greedy,randomized,100,4803.0,17.154497093219007,0.08122780314561137,12.31105559025609,239892.0,18
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed44.csv,3,,,offline_greedy,deterministic,1,59130,1.3958124715521165,1.0,1.0,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed44.csv,3,1.0,3,offline_deterministic,deterministic,1,55428,1.4123986735445837,0.9373921867072552,1.0667893483437974,239892.0,
temp\generated_intervals\LANL-CM5-1994\LANL-CM5-1994-4.1-cln_interval_exponential_3groups_seed44.csv,3,,,offline_randomized,randomized,100,55703.75,1.4730564119216407,0.9420556401150009,1.061508426272917,239892.0,
