input_file,k,alpha,r,algorithm,algorithm_type,runs,selected,fairness,fraction_opt,inverse_ratio,delta,num_levels
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_5groups_seed42.csv,5,,,online_randomized_level_greedy,randomized,1000,1889.251,24.24578589626677,0.09037316431475724,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,,,offline_greedy,deterministic,1,20905,2.5410334346504557,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,1.0,6,offline_deterministic,deterministic,1,19191,2.3125864453665286,0.9180100454436738,1.0893126986608306,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,,,offline_randomized,randomized,1000,19155.442000000003,2.460748703397364,0.9163091126524756,1.091334775778079,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,,,simple_online_greedy,deterministic,1,2538,17.6,0.12140636211432672,8.236800630417651,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,,,online_randomized,randomized,1000,511.336,89.80074117836618,0.024459985649366182,40.883098393228714,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_6groups_seed42.csv,6,,,online_randomized_level_greedy,randomized,1000,1889.251,27.33500089917766,0.09037316431475724,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,,,offline_greedy,deterministic,1,20905,2.8548812664907652,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,1.0,7,offline_deterministic,deterministic,1,18872,2.516279069767442,0.9027505381487683,1.1077257312420516,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,,,offline_randomized,randomized,1000,19019.309,2.699917405484176,0.9097971298732361,1.0991461361714034,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,,,simple_online_greedy,deterministic,1,2538,19.951219512195124,0.12140636211432672,8.236800630417651,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,,,online_randomized,randomized,1000,457.78900000000004,108.67818400964244,0.021898541018895004,45.665142674900444,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_7groups_seed42.csv,7,,,online_randomized_level_greedy,randomized,1000,1889.251,29.789928691390656,0.09037316431475724,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,,,offline_greedy,deterministic,1,20905,3.1096491228070176,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,1.0,8,offline_deterministic,deterministic,1,18903,2.780392156862745,0.9042334369767998,1.1059091149552982,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,,,offline_randomized,randomized,1000,18941.195000000003,2.8494150460367407,0.906060511839273,1.1036790445375804,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,,,simple_online_greedy,deterministic,1,2538,20.257142857142856,0.12140636211432672,8.236800630417651,71998.0,
